Time [s];EPS [-];VM [Pa]
0.721178;0.317632;355733000.00
0.722178;0.319791;355875000.00
0.723178;0.321955;356015000.00
0.724178;0.324123;356154000.00
0.725178;0.326297;356297000.00
0.726178;0.328478;356439000.00
0.727178;0.330665;356582000.00
0.728178;0.332861;356724000.00
0.729178;0.335061;356861000.00
0.730178;0.337262;356995000.00
0.731178;0.339465;357128000.00
0.732178;0.34167;357261000.00
0.733178;0.343875;357391000.00
0.734178;0.346084;357523000.00
0.735178;0.348294;357655000.00
0.736178;0.350511;357791000.00
0.737178;0.352731;357921000.00
0.738178;0.354951;358047000.00
0.739178;0.357169;358170000.00
0.740178;0.359384;358293000.00
0.741178;0.361597;358414000.00
0.742178;0.363809;358536000.00
0.743178;0.366023;358661000.00
0.744178;0.368238;358785000.00
0.745178;0.370453;358907000.00
0.746178;0.372665;359023000.00
0.747178;0.374874;359138000.00
0.748178;0.377077;359249000.00
0.749178;0.379274;359361000.00
0.750178;0.381469;359474000.00
0.751178;0.383661;359588000.00
0.752178;0.385851;359700000.00
0.753178;0.388037;359809000.00
0.754178;0.390217;359919000.00
0.755178;0.392391;360021000.00
0.756178;0.394557;360123000.00
0.757178;0.396721;360233000.00
0.758178;0.398882;360339000.00
0.759178;0.401038;360443000.00
0.760178;0.403189;360544000.00
0.761178;0.405331;360640000.00
0.762178;0.407461;360733000.00
0.763178;0.409585;360832000.00
0.764178;0.411706;360933000.00
0.765178;0.413825;361034000.00
0.766178;0.415936;361129000.00
0.767178;0.418042;361226000.00
0.768178;0.420137;361314000.00
0.769178;0.422229;361411000.00
0.770178;0.424311;361499000.00
0.771178;0.426395;361601000.00
0.772178;0.428471;361691000.00
0.773178;0.430541;361782000.00
0.774178;0.432603;361870000.00
0.775178;0.43466;361959000.00
0.776178;0.436707;362045000.00
0.777178;0.438752;362137000.00
0.778178;0.440796;362232000.00
0.779178;0.442838;362323000.00
0.780178;0.444881;362417000.00
0.781178;0.446918;362505000.00
0.782178;0.448946;362586000.00
0.783178;0.450976;362681000.00
0.784178;0.453001;362767000.00
0.785178;0.455029;362861000.00
0.786178;0.457058;362953000.00
0.787178;0.459083;363041000.00
0.788178;0.461101;363122000.00
0.789178;0.463128;363222000.00
0.790178;0.465158;363315000.00
0.791178;0.46719;363408000.00
0.792178;0.469221;363495000.00
0.793178;0.471247;363579000.00
0.794178;0.473274;363667000.00
0.795178;0.475307;363762000.00
0.796178;0.477344;363857000.00
0.797178;0.479387;363952000.00
0.798178;0.481425;364032000.00
0.799178;0.483458;364113000.00
0.800178;0.485493;364202000.00
0.801178;0.48754;364305000.00
0.802178;0.489591;364396000.00
0.803178;0.491651;364493000.00
0.804178;0.493714;364583000.00
0.805178;0.495785;364680000.00
0.806178;0.49786;364772000.00
0.807178;0.499943;364868000.00
0.808178;0.50203;364958000.00
0.809178;0.504119;365047000.00
0.810178;0.506211;365136000.00
0.811178;0.508317;365239000.00
0.812178;0.510425;365328000.00
0.813178;0.512537;365418000.00
0.814178;0.514648;365502000.00
0.815178;0.516756;365582000.00
0.816178;0.518867;365671000.00
0.817178;0.520977;365754000.00
0.818178;0.523086;365836000.00
0.819178;0.525189;365911000.00
0.820178;0.527291;365992000.00
0.821178;0.529391;366072000.00
0.822178;0.531484;366145000.00
0.823178;0.533574;366223000.00
0.824178;0.535659;366297000.00
0.825178;0.537736;366367000.00
0.826178;0.539802;366434000.00
0.827178;0.541855;366494000.00
0.828178;0.5439;366562000.00
0.829178;0.545933;366626000.00
0.830178;0.547949;366679000.00
0.831178;0.549947;366733000.00
0.832178;0.551925;366782000.00
0.833178;0.553882;366828000.00
0.834178;0.555813;366867000.00
0.835178;0.557714;366901000.00
0.836178;0.559584;366930000.00
0.837178;0.561434;366972000.00
0.838178;0.56325;366997000.00
